Restaurant,Location,Cuisines,AverageCost,MinimumOrder,Rating,Votes,Reviews,DeliveryTime
ID6235,"Sector 1, Noida","Rolls, Kebab, Beverages",200,50,3.6,93,46,65
ID417,"Sector 14, Noida",South Indian,100,50,3.4,14,3,30
ID3777,"Rmz Centennial, I Gate, Whitefield","Beverages, Fast Food",100,50,3.8,10,4,30
ID7151,"Hyderabad Public School, Begumpet",Fast Food,50,0,3.6,18,12,30
ID6797,"DBlock, Sector 63, Noida","North Indian, Chinese, Fast Food",200,50,NEW,,,30
ID3379,"Sandhurst Road, Mumbai CST Area","South Indian, Fast Food, North Indian",150,50,3.7,64,20,45
ID3969,"Rmz Centennial, I Gate, Whitefield","Beverages, Desserts, Ice Cream",200,99,3.7,74,44,45
ID1902,"Babarpur, New Delhi, Delhi",Fast Food,150,99,3.2,24,2,30
ID187,Delhi UniversityGTB Nagar,"North Indian, South Indian, Fast Food",200,50,3.2,31,14,30
ID4437,"DBlock, Sector 63, Noida","Mithai, North Indian, South Indian",200,50,3.3,27,12,30
ID5507,Majestic,Street Food,50,50,3.9,110,55,30
ID4712,"MG Road, Pune","Street Food, Fast Food",200,50,3.9,199,74,30
ID5816,"Babarpur, New Delhi, Delhi",North Indian,200,50,3.1,16,,30
ID5931,"Mico Layout, Stage 2, BTM Layout,Bangalore","Healthy Food, Beverages, Fast Food",200,50,3.9,234,124,45
ID4887,"FTI College, Law College Road, Pune","Desserts, Fast Food",100,50,3.3,45,19,45
ID1717,"Sandhurst Road, Mumbai CST Area",Chinese,150,50,NEW,,,30
ID2524,Pune University,"Continental, American, Asian, North Indian, South Indian, European, Chinese, Fast Food",600,50,4.5,1926,1191,30
ID227,"FTI College, Law College Road, Pune",Street Food,100,50,3.2,21,6,30
ID3061,"Delhi High Court, India Gate","North Indian, Mughlai",100,50,,,,30
ID6542,"Nathan Road, Mangaldas Road, Pune","Desserts, Ice Cream, Beverages",150,50,3.6,32,11,30
ID2555,"Sector 1, Noida","Sandwich, Fast Food, Beverages",150,50,4.0,156,48,45
ID6895,Majestic,"North Indian, Chinese, Mangalorean",350,50,3.5,60,19,30
ID588,Delhi Cantt.,"Fast Food, Ice Cream, Beverages",200,50,3.7,66,30,45
ID847,Delhi Cantt.,"Mithai, Street Food, South Indian, North Indian, Chinese, Bakery",250,50,3.8,381,139,45
ID4839,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Fast Food",100,50,3.6,22,8,30
ID8238,"Sandhurst Road, Mumbai CST Area",Mughlai,250,50,3.5,18,4,30
ID6399,"Sandhurst Road, Mumbai CST Area","South Indian, North Indian, Chinese, Fast Food",250,50,4.0,84,39,30
ID7099,"Jaya Nagar, Saidabad, Hyderabad",South Indian,100,50,3.9,127,16,30
ID1118,"DBlock, Sector 63, Noida","Fast Food, Desserts",150,50,3.5,28,18,30
ID5732,Majestic,Italian,250,99,2.9,60,13,65
ID4936,"Dockyard Road, Mumbai CST Area","Fast Food, Sandwich",100,50,,,,30
ID6242,"Gora Bazar, Rajbari, North Dumdum, Kolkata","Rolls, Fast Food",100,50,3.2,8,4,30
ID1374,"Hyderabad Public School, Begumpet","Bakery, Desserts",150,50,3.7,28,20,30
ID7501,"Sector 63A,Gurgaon","North Indian, South Indian",200,50,2.9,4,2,30
ID5654,"Sector 14, Noida","North Indian, Mughlai",200,50,3.2,4,3,30
ID6280,"Mico Layout, Stage 2, BTM Layout,Bangalore",Chinese,150,50,3.6,25,9,30
ID1762,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Arabian, Biryani",100,50,3.5,16,2,30
ID2612,Delhi Cantt.,"North Indian, Mughlai, Biryani, Chinese",400,50,4.1,292,206,65
ID4492,Delhi Cantt.,"Mithai, South Indian, Chinese",200,50,3.4,18,2,30
ID8245,"Sector 63A,Gurgaon",North Indian,250,50,3.6,59,4,30
ID1392,"Mico Layout, Stage 2, BTM Layout,Bangalore","Sandwich, Salad",300,50,3.4,7,3,30
ID188,"Gora Bazar, Rajbari, North Dumdum, Kolkata","North Indian, Mughlai",150,50,2.8,23,14,30
ID6586,Delhi UniversityGTB Nagar,"North Indian, Mughlai, Chinese",300,50,3.7,125,56,30
ID5208,"Tiretti, Kolkata","Street Food, Mishti",50,50,3.2,28,2,30
ID964,Delhi Cantt.,"Desserts, Fast Food, Burger, Sandwich, Italian",150,50,3.6,41,19,30
ID3269,"Mico Layout, Stage 2, BTM Layout,Bangalore",Cafe,200,50,3.4,4,,30
ID4142,"Delhi Administration Flats, Timarpur",North Indian,100,50,NEW,,,30
ID6805,"Sector 1, Noida","Mithai, North Indian, Chinese",150,50,NEW,,,30
ID1871,"Rmz Centennial, I Gate, Whitefield","Bakery, Desserts",100,50,3.1,11,5,30
ID5439,"DBlock, Sector 63, Noida","Bakery, Desserts, Fast Food, North Indian",200,50,3.8,399,175,120
ID4372,"Dockyard Road, Mumbai CST Area","Desserts, Beverages",100,50,3.2,4,2,30
ID1487,"DBlock, Sector 63, Noida","Beverages, Tea, Fast Food",100,50,3.8,68,39,30
ID3185,Delhi UniversityGTB Nagar,"Fast Food, Beverages",250,50,4.1,250,205,30
ID482,"Dockyard Road, Mumbai CST Area",South Indian,150,50,NEW,,,30
ID8615,"Babarpur, New Delhi, Delhi","Mughlai, North Indian",200,50,,,,30
ID4376,"DBlock, Sector 63, Noida",South Indian,100,99,3.5,42,17,65
ID6789,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Desserts",200,99,2.8,6,2,65
ID5421,"FTI College, Law College Road, Pune","Continental, Italian, North Indian, Asian, Finger Food, Fast Food",600,50,3.9,47,35,30
ID686,"Tejas Nagar Colony, Wadala West, Mumbai","Coffee, Cafe, Fast Food, Desserts, Beverages",200,50,3.7,138,84,30
ID4943,"Dockyard Road, Mumbai CST Area","Biryani, North Indian",150,50,,,,30
ID6500,"Sector 14, Noida","South Indian, North Indian, Chinese",200,99,3.9,216,101,65
ID6985,Majestic,"North Indian, South Indian, Chinese, Beverages",350,99,4.0,421,73,45
ID7191,"Tejas Nagar Colony, Wadala West, Mumbai","Desserts, Bakery",200,50,3.7,27,21,30
ID3904,"Sandhurst Road, Mumbai CST Area","Ice Cream, Desserts",100,50,3.4,7,4,30
ID3909,Majestic,"Andhra, Biryani, Chinese, North Indian, South Indian",150,50,3.7,15,10,30
ID540,"Nathan Road, Mangaldas Road, Pune",Fast Food,100,50,,,,30
ID4475,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Chinese",100,50,NEW,,,30
ID7135,"Sector 14, Noida","Bakery, Desserts",150,50,3.3,37,18,45
ID1224,"Mico Layout, Stage 2, BTM Layout,Bangalore",Cafe,250,99,4.2,926,577,30
ID4205,Pune University,"Cafe, European, Mediterranean, Continental, Salad",400,50,4.5,799,467,45
ID4290,"Musi Nagar, Malakpet, Hyderabad","Mughlai, Biryani",200,50,3.9,566,77,30
ID529,"Moulali, Kolkata","North Indian, Chinese",100,50,3.7,564,72,45
ID6142,"DBlock, Sector 63, Noida","Chinese, North Indian",150,50,3.4,31,27,30
ID4229,Mumbai Central,"Arabian, North Indian, Awadhi, Chinese",250,50,3.6,36,17,30
ID5321,Mumbai Central,"Biryani, Hyderabadi, North Indian, Mughlai",100,50,,,,30
ID5796,"Rmz Centennial, I Gate, Whitefield","Biryani, Kebab, Rolls, Mughlai",300,99,4.0,205,107,65
ID61,"Mico Layout, Stage 2, BTM Layout,Bangalore",Momos,50,50,3.3,7,5,30
ID8337,"Chandni Chowk, Kolkata",Mishti,50,50,3.8,71,44,30
ID6855,"FTI College, Law College Road, Pune","Bakery, Fast Food",150,50,3.9,90,58,30
ID1397,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Beverages",200,50,4.1,112,57,30
ID3764,"Babarpur, New Delhi, Delhi",Chinese,100,50,NEW,,,30
ID4562,"MG Road, Pune","Asian, Chinese, Thai, Beverages, Desserts",250,50,3.7,41,26,45
ID57,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese",200,50,3.9,47,30,30
ID1593,"Delhi Administration Flats, Timarpur","Fast Food, Continental",150,50,3.5,90,30,30
ID188,"Sector 3, Marathalli","North Indian, Mughlai",150,50,2.6,11,5,30
ID6116,Majestic,"Fast Food, Ice Cream, Bakery",250,99,4.1,236,106,45
ID928,"Delhi High Court, India Gate","Biryani, North Indian, Mughlai",250,50,3.9,127,99,45
ID7577,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bengali, North Indian, Chinese",200,50,3.6,120,66,30
ID8288,Delhi Cantt.,North Indian,200,50,3.6,28,4,30
ID6522,"Nathan Road, Mangaldas Road, Pune","Bakery, Desserts, Ice Cream",200,50,4.4,423,188,65
ID3699,"Raja Bazar, Kolkata","North Indian, South Indian",100,50,3.4,243,73,65
ID6322,"Chandni Chowk, Kolkata",North Indian,200,50,3.7,624,320,30
ID4049,"Sector 1, Noida","Chinese, Rolls, Beverages",150,50,2.9,109,48,30
ID8563,Delhi Cantt.,"Momos, Chinese, Fast Food",100,50,3.0,7,1,30
ID6027,"FTI College, Law College Road, Pune",Fast Food,150,50,,,,30
ID164,"Sector 1, Noida","North Indian, Mughlai",150,50,3.3,12,9,30
ID6665,"Gora Bazar, Rajbari, North Dumdum, Kolkata","South Indian, Street Food, Desserts",100,50,2.9,20,8,30
ID1833,"Mico Layout, Stage 2, BTM Layout,Bangalore",Cafe,150,50,3.8,27,9,30
ID5010,Delhi UniversityGTB Nagar,"North Indian, Mughlai, Chinese, Continental, Kebab",750,50,4.1,604,331,30
ID1144,Delhi UniversityGTB Nagar,"Burger, Fast Food",100,50,4.0,349,154,30
ID7184,"MG Road, Pune","Fast Food, Healthy Food, Sandwich, Salad",200,50,4.0,238,72,65
ID4388,"Sector 3, Marathalli","North Indian, Chinese, Biryani",150,50,,,,30
ID4689,"DBlock, Sector 63, Noida",Biryani,200,50,,,,30
ID3272,"Delhi Administration Flats, Timarpur","North Indian, Chinese",200,50,3.1,4,3,30
ID2459,"Sector 1, Noida","Fast Food, Beverages",150,50,NEW,,,30
ID6743,"Yerawada, Pune, Maharashtra","South Indian, North Indian",200,50,3.5,48,16,30
ID4778,"Delhi Administration Flats, Timarpur","Pizza, Fast Food",150,50,3.3,12,2,30
ID6031,Delhi Cantt.,North Indian,150,50,3.7,134,28,65
ID1589,Pune University,"Pizza, Italian, Fast Food",300,50,3.9,592,368,45
ID6890,Mumbai Central,Fast Food,150,50,2.8,24,9,30
ID4974,Delhi UniversityGTB Nagar,"Pizza, Fast Food",300,99,4.0,319,90,30
ID686,"Sandhurst Road, Mumbai CST Area","Coffee, Cafe, Fast Food, Desserts, Beverages",200,50,3.1,4,2,30
ID2404,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Fast Food, North Indian",200,50,3.5,43,17,45
ID8581,"BTM Layout 1, Electronic City","Chinese, Fast Food",200,50,4.2,227,132,30
ID2320,"Delhi Administration Flats, Timarpur",North Indian,200,50,3.9,337,103,65
ID2453,"Yerawada, Pune, Maharashtra","Bakery, Fast Food",150,50,2.9,4,1,30
ID2645,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Chinese, North Indian, Fast Food",150,0,,,,30
ID935,"Rmz Centennial, I Gate, Whitefield","Biryani, North Indian",200,50,Opening Soon,,,30
ID3715,"FTI College, Law College Road, Pune","Biryani, Fast Food, Chinese",150,50,3.6,62,7,30
ID1455,"Sector 14, Noida","North Indian, Chinese",200,50,NEW,,,30
ID6668,"MG Road, Pune","North Indian, Chinese, Italian, Continental, Thai",600,50,3.7,297,168,45
ID2321,"Sector 14, Noida","North Indian, Chinese, Mughlai, Kebab",750,99,4.2,580,455,45
ID8312,Delhi UniversityGTB Nagar,North Indian,200,50,,,,30
ID1760,"Yerawada, Pune, Maharashtra","Chinese, Asian, Japanese",300,99,3.7,127,49,65
ID4229,"Sandhurst Road, Mumbai CST Area","Arabian, North Indian, Awadhi, Chinese",250,50,3.6,36,17,30
ID5122,"Raja Bazar, Kolkata","North Indian, Bengali, Fast Food",200,50,,,,30
ID3552,"Mico Layout, Stage 2, BTM Layout,Bangalore",South Indian,100,50,4.3,110,46,30
ID3185,"Delhi Administration Flats, Timarpur","Fast Food, Beverages",250,50,4.1,250,205,30
ID5841,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Desserts,100,99,3.1,5,3,45
ID8497,"Nathan Road, Mangaldas Road, Pune","Ice Cream, Desserts, Bakery, Tea",200,50,4.0,36,22,30
ID8045,"Rmz Centennial, I Gate, Whitefield","Chinese, North Indian, Thai",100,50,3.3,11,8,30
ID6309,"FTI College, Law College Road, Pune","Street Food, South Indian",100,50,3.8,60,27,30
ID4223,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",200,50,,,,30
ID322,"Mico Layout, Stage 2, BTM Layout,Bangalore",Hyderabadi,200,50,3.4,23,3,30
ID7211,"Nathan Road, Mangaldas Road, Pune",South Indian,50,50,3.6,35,10,30
ID281,"Yerawada, Pune, Maharashtra","Beverages, Fast Food",200,50,3.4,60,39,45
ID3216,Mumbai Central,"Bakery, Desserts, Healthy Food",200,99,4.0,603,340,120
ID7215,"MG Road, Pune",Fast Food,100,50,,,,30
ID5771,Pune University,"Cafe, Pizza, Sandwich, Fast Food, Beverages",200,50,3.1,9,2,45
ID4315,"Sandhurst Road, Mumbai CST Area","Fast Food, Chinese",200,50,4.0,439,202,45
ID382,"Sector 1, Noida","North Indian, Mughlai",250,50,4.7,344,285,45
ID657,"Raja Bazar, Kolkata",Street Food,100,50,3.5,182,42,65
ID2101,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",100,50,3.6,42,26,30
ID2393,"Yerawada, Pune, Maharashtra","Salad, Fast Food, South Indian, North Indian",200,50,3.4,40,29,30
ID607,Pune University,"Bakery, Fast Food",200,50,3.5,76,33,120
ID719,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Beverages",100,50,4.0,57,32,45
ID5271,"Sector 14, Noida",North Indian,150,99,3.1,7,3,30
ID4323,"Sector 1, Noida","North Indian, Chinese",200,50,,,,30
ID6919,"Delhi High Court, India Gate","American, European, BBQ","1,000",99,4.2,1419,766,45
ID2326,Mumbai Central,South Indian,100,50,2.9,10,3,30
ID1504,Delhi UniversityGTB Nagar,"Fast Food, Chinese, Continental",150,50,3.9,1032,334,30
ID5370,"Babarpur, New Delhi, Delhi",Street Food,50,50,,,,30
ID8511,Majestic,"Momos, Tibetan",200,50,3.1,11,6,30
ID6738,"Panjetan Colony, Malakpet, Hyderabad","South Indian, Beverages",100,50,3.3,1097,57,45
ID5536,"Sector 14, Noida","North Indian, Chinese",100,50,2.9,4,2,30
ID6659,"Musi Nagar, Malakpet, Hyderabad",Chinese,100,50,,,,30
ID1908,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Fast Food, Desserts, Bakery",150,50,3.7,52,37,30
ID3084,"Delhi High Court, India Gate","North Indian, South Indian",150,50,3.6,36,9,30
ID2413,Delhi UniversityGTB Nagar,"Cafe, American, Chinese, Continental, North Indian, Italian",300,50,4.4,2936,1992,30
ID7659,Delhi Cantt.,"Cafe, North Indian, Italian, Continental, Chinese",300,99,4.0,703,475,45
ID4654,"Sector 3, Marathalli","Burger, Fast Food",200,50,3.7,52,22,45
ID3276,"Sector 1, Noida","Pizza, Fast Food",200,50,3.0,4,,30
ID850,"Sector 1, Noida",North Indian,150,50,,,,30
ID1035,"FTI College, Law College Road, Pune",North Indian,200,50,3.4,11,4,30
ID8208,"Delhi Administration Flats, Timarpur",Fast Food,100,50,3.5,51,13,45
ID3509,"DBlock, Sector 63, Noida","Fast Food, Ice Cream",200,50,3.9,998,456,65
ID6447,"Nathan Road, Mangaldas Road, Pune","Chinese, North Indian, Seafood, Street Food",250,50,3.8,250,100,45
ID4216,"BTM Layout 1, Electronic City","Pizza, Italian, Beverages",200,50,4.0,682,212,45
ID407,"Sector 14, Noida","North Indian, Chinese",400,50,4.0,999,527,45
ID4625,"Sector 63A,Gurgaon","North Eastern, Momos, Fast Food, Beverages, Tibetan",100,50,,,,30
ID776,"Musi Nagar, Malakpet, Hyderabad",South Indian,100,50,4.1,257,68,30
ID5369,"FTI College, Law College Road, Pune",North Indian,100,50,3.4,12,1,30
ID2919,"Raja Bazar, Kolkata","South Indian, North Indian, Chinese",250,50,3.6,147,56,45
ID6403,"Sector 63A,Gurgaon","North Indian, Chinese",300,50,3.7,202,79,45
ID4506,"Noorkhan Bazaar, Malakpet, Hyderabad","South Indian, Chinese",100,0,NEW,,,30
ID7139,"Sandhurst Road, Mumbai CST Area","Chinese, Mughlai, North Indian",250,50,3.1,6,1,30
ID889,"Sector 1, Noida","Biryani, Mughlai, Hyderabadi, Desserts",300,99,4.2,1327,527,120
ID2472,"Delhi High Court, India Gate","North Indian, European, Chinese, Fast Food",750,50,4.1,1727,1225,30
ID7292,"Babarpur, New Delhi, Delhi","Bakery, Desserts",100,50,,,,30
ID5875,"Sector 1, Noida","North Indian, Chinese, Momos, Rolls",150,50,4.3,183,124,45
ID7480,"Delhi Administration Flats, Timarpur",Asian,400,50,,,,30
ID8124,"Delhi High Court, India Gate","Healthy Food, Continental",200,50,3.7,208,72,65
ID7872,"Delhi Administration Flats, Timarpur","Mughlai, North Indian",300,50,3.6,30,12,30
ID3570,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",200,50,3.8,148,40,45
ID3723,"Tiretti, Kolkata","Mishti, Fast Food",100,50,3.8,119,38,45
ID513,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,150,50,3.5,31,4,30
ID7003,"Sector 3, Marathalli",Chinese,250,50,3.3,9,1,30
ID3332,"Nathan Road, Mangaldas Road, Pune","North Indian, Chinese",150,50,,,,30
ID3629,Delhi UniversityGTB Nagar,"North Indian, Italian, Continental, Lebanese, Desserts, Beverages",200,50,,,,30
ID3536,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Juices",100,50,3.8,87,24,30
ID6219,Delhi Cantt.,"Continental, Fast Food",150,50,3.5,11,10,30
ID3467,"Babarpur, New Delhi, Delhi","Italian, Beverages",200,50,3.3,10,6,30
ID4352,"Delhi Administration Flats, Timarpur","Fast Food, North Indian",600,50,3.5,157,77,45
ID8471,"Delhi High Court, India Gate","Chinese, Asian",200,50,4.1,56,42,30
ID1911,"Moulali, Kolkata",Ice Cream,100,50,3.2,7,,45
ID5089,"Delhi High Court, India Gate",Healthy Food,200,50,3.8,53,17,30
ID5951,Majestic,"Beverages, Fast Food",100,50,3.6,27,7,65
ID5226,"DBlock, Sector 63, Noida","Chinese, Asian",300,99,2.5,103,56,65
ID7740,"Moulali, Kolkata","South Indian, Beverages",150,50,3.7,108,80,30
ID5538,"Noorkhan Bazaar, Malakpet, Hyderabad","North Indian, Beverages",100,50,2.8,4,3,30
ID2865,"MG Road, Pune","North Indian, Continental, Italian",600,0,4.3,417,247,30
ID7181,Mumbai Central,"Mithai, Fast Food",100,50,3.2,6,1,45
ID4805,"DBlock, Sector 63, Noida","Pizza, Fast Food",150,50,3.7,121,42,65
ID3186,"Chandni Chowk, Kolkata","Sandwich, Fast Food, Beverages",100,50,NEW,,,30
ID5787,"Sector 1, Noida","Bakery, Desserts",200,200,3.9,336,217,120
ID8137,"Sector 63A,Gurgaon","North Indian, Chinese, Beverages",200,50,3.9,26,21,30
ID2680,"Delhi Administration Flats, Timarpur",Fast Food,150,50,3.6,48,15,30
ID2772,"Sector 3, Marathalli","Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",200,0,3.1,181,75,45
ID7918,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Juices",100,50,3.7,6,,30
ID7759,"Delhi Administration Flats, Timarpur",South Indian,200,50,4.1,416,225,30
ID1488,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Tea, Fast Food",100,50,3.4,4,1,30
ID6528,"FTI College, Law College Road, Pune","North Indian, Biryani, Seafood",350,50,3.5,30,17,30
ID4426,"Rmz Centennial, I Gate, Whitefield",North Indian,150,50,3.4,12,2,30
ID4471,"Chandni Chowk, Kolkata","South Indian, Chinese",200,50,3.8,303,157,30
ID7171,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Mughlai, Chinese, Rolls, Biryani",200,50,4.3,244,167,45
ID6051,Pune University,North Indian,200,50,3.4,33,15,30
ID3605,"Rmz Centennial, I Gate, Whitefield",Burger,150,50,3.4,26,16,65
ID8119,"Tejas Nagar Colony, Wadala West, Mumbai","Bakery, Desserts, Fast Food",100,50,,,,120
ID5397,"Sector 63A,Gurgaon","Fast Food, Beverages",250,0,,,,30
ID4744,"Nathan Road, Mangaldas Road, Pune",Ice Cream,100,50,3.5,17,9,30
ID3280,"Rmz Centennial, I Gate, Whitefield","South Indian, Chettinad",150,50,NEW,,,30
ID1065,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Continental, Finger Food, American, Asian",800,50,4.3,1201,626,45
ID6993,"Delhi High Court, India Gate",South Indian,200,50,3.9,124,58,45
ID1758,"Delhi High Court, India Gate","Bakery, Desserts, Cafe",300,50,3.9,449,184,45
ID8525,"FTI College, Law College Road, Pune",Bakery,100,50,3.6,38,16,30
ID3925,Majestic,Biryani,100,50,3.3,4,,30
ID7800,"Sandhurst Road, Mumbai CST Area","Fast Food, Burger, Beverages",150,50,3.8,243,80,30
ID8121,"Sector 14, Noida","Pizza, Fast Food, Italian, Desserts, Beverages",350,199,4.3,1037,539,45
ID2845,"Rmz Centennial, I Gate, Whitefield",South Indian,100,50,4.0,114,28,45
ID5265,"Sector 3, Marathalli","Hyderabadi, Biryani",300,99,3.8,872,146,65
ID7634,"Sector 14, Noida",Chinese,100,50,3.3,10,2,30
ID8521,"Sector 1, Noida","North Indian, Chinese",200,50,3.1,26,10,45
ID8205,"Sector 14, Noida","Bakery, Desserts",150,50,3.8,113,30,30
ID5062,Mumbai Central,"Chinese, North Indian",200,50,3.5,114,54,30
ID842,Delhi Cantt.,"North Indian, South Indian, Chinese, Mithai",100,50,3.6,29,4,30
ID3456,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Chinese, Mughlai, Seafood",250,50,3.5,22,9,45
ID3774,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Juices",100,50,3.5,8,3,30
ID3777,"Dockyard Road, Mumbai CST Area","Beverages, Fast Food",150,50,3.7,108,31,30
ID2385,"Nathan Road, Mangaldas Road, Pune",Sandwich,100,50,,,,30
ID8444,Delhi UniversityGTB Nagar,"Burger, Fast Food",200,50,3.9,280,120,65
ID4160,"FTI College, Law College Road, Pune",North Indian,300,50,3.7,255,112,30
ID4690,"Sector 1, Noida","North Indian, Chinese, Mughlai",250,50,3.7,200,74,65
ID5106,"FTI College, Law College Road, Pune","North Indian, Mughlai",300,50,2.9,7,2,30
ID5090,"Yerawada, Pune, Maharashtra","Fast Food, Italian, Beverages",200,50,3.9,327,173,45
ID3464,"Babarpur, New Delhi, Delhi",Fast Food,100,50,3.2,6,2,45
ID3084,"Sector 1, Noida","North Indian, Chinese, Rolls",150,50,3.3,17,12,30
ID4173,"Delhi High Court, India Gate",Ice Cream,100,50,4.0,225,135,65
ID556,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Street Food, Beverages",250,50,4.0,193,89,30
ID5338,"Sector 1, Noida",Seafood,400,50,3.8,117,66,45
ID7100,"Hyderabad Public School, Begumpet",South Indian,100,50,3.3,167,3,30
ID8636,Pune University,North Indian,100,50,3.8,70,37,30
ID1638,"Babarpur, New Delhi, Delhi","Fast Food, Healthy Food",100,50,NEW,,,30
ID3042,"Tiretti, Kolkata","Sandwich, Beverages, Fast Food",100,50,3.6,29,6,30
