jobs,gender,salary,age,number of workers,working hours
Elementary Workers,all,2200,45 ~ 49,"11,561",166.3
Elementary Workers,all,2200,50 ~ 54,"18,189",166.7
Elementary Workers,all,2200,55 ~ 59,"17,196",174.1
Elementary Workers,all,2200,60 ~,"39,747",193.8
Elementary Workers,all,2400,all,"93,162",184.7
Elementary Workers,all,2400,~ 19,207,185.2
Elementary Workers,all,2400,20 ~ 24,"3,554",180.2
Elementary Workers,all,2400,25 ~ 29,"6,494",180.3
Elementary Workers,all,2400,30 ~ 34,"4,959",180.2
Elementary Workers,all,2400,35 ~ 39,"6,249",183.8
Elementary Workers,all,2400,40 ~ 44,"5,388",179.5
Elementary Workers,all,2400,45 ~ 49,"10,996",177.6
Elementary Workers,all,2400,50 ~ 54,"14,208",178.7
Elementary Workers,all,2400,55 ~ 59,"17,292",185
Elementary Workers,all,2400,60 ~,"23,814",195.5
Elementary Workers,all,2600,all,"61,393",191.6
Elementary Workers,all,2600,~ 19,54,177.6
Elementary Workers,all,2600,20 ~ 24,"2,088",196.7
Elementary Workers,all,2600,25 ~ 29,"4,688",188.5
Elementary Workers,all,2600,30 ~ 34,"3,991",188.9
Elementary Workers,all,2600,35 ~ 39,"4,515",190.6
Elementary Workers,all,2600,40 ~ 44,"4,984",187.7
Elementary Workers,all,2600,45 ~ 49,"7,148",187.9
Elementary Workers,all,2600,50 ~ 54,"9,885",190.9
Elementary Workers,all,2600,55 ~ 59,"12,548",193
Elementary Workers,all,2600,60 ~,"11,492",196.3
Elementary Workers,all,2800,all,"48,213",192.8
Elementary Workers,all,2800,~ 19,12,207.2
Elementary Workers,all,2800,20 ~ 24,"2,142",204.3
Elementary Workers,all,2800,25 ~ 29,"3,648",191.6
Elementary Workers,all,2800,30 ~ 34,"4,213",190.2
Elementary Workers,all,2800,35 ~ 39,"5,046",186.5
Elementary Workers,all,2800,40 ~ 44,"4,089",191.7
Elementary Workers,all,2800,45 ~ 49,"5,093",187.5
Elementary Workers,all,2800,50 ~ 54,"7,965",188.7
Elementary Workers,all,2800,55 ~ 59,"9,883",196.6
Elementary Workers,all,2800,60 ~,"6,122",200.4
Elementary Workers,all,3000,all,"40,850",195.8
Elementary Workers,all,3000,~ 19,64,202.7
Elementary Workers,all,3000,20 ~ 24,"1,259",208
Elementary Workers,all,3000,25 ~ 29,"2,969",199.7
Elementary Workers,all,3000,30 ~ 34,"3,359",200.3
Elementary Workers,all,3000,35 ~ 39,"3,676",191.7
Elementary Workers,all,3000,40 ~ 44,"3,331",190.1
Elementary Workers,all,3000,45 ~ 49,"6,253",199.4
Elementary Workers,all,3000,50 ~ 54,"7,202",194
Elementary Workers,all,3000,55 ~ 59,"7,278",192.5
Elementary Workers,all,3000,60 ~,"5,459",197.2
Elementary Workers,all,3500,all,"60,332",198.8
Elementary Workers,all,3500,~ 19,72,197.3
Elementary Workers,all,3500,20 ~ 24,"1,752",213.1
Elementary Workers,all,3500,25 ~ 29,"5,008",201.6
Elementary Workers,all,3500,30 ~ 34,"7,072",201.1
Elementary Workers,all,3500,35 ~ 39,"8,664",198.1
Elementary Workers,all,3500,40 ~ 44,"6,577",198.3
Elementary Workers,all,3500,45 ~ 49,"8,383",198.1
Elementary Workers,all,3500,50 ~ 54,"8,670",194.5
Elementary Workers,all,3500,55 ~ 59,"8,505",197.2
Elementary Workers,all,3500,60 ~,"5,628",200.3
Elementary Workers,all,4000,all,"32,395",201
Elementary Workers,all,4000,~ 19,25,215
Elementary Workers,all,4000,20 ~ 24,580,238.9
Elementary Workers,all,4000,25 ~ 29,"2,893",213.4
Elementary Workers,all,4000,30 ~ 34,"3,485",209.7
Elementary Workers,all,4000,35 ~ 39,"4,412",201
Elementary Workers,all,4000,40 ~ 44,"5,350",203.4
Elementary Workers,all,4000,45 ~ 49,"4,662",193
Elementary Workers,all,4000,50 ~ 54,"5,048",200
Elementary Workers,all,4000,55 ~ 59,"3,765",192.7
Elementary Workers,all,4000,60 ~,"2,175",187.7
Elementary Workers,all,4500,all,"17,973",201.7
Elementary Workers,all,4500,~ 19,0,0
Elementary Workers,all,4500,20 ~ 24,35,212.9
Elementary Workers,all,4500,25 ~ 29,927,218.3
Elementary Workers,all,4500,30 ~ 34,"1,615",202.4
Elementary Workers,all,4500,35 ~ 39,"2,794",195.3
Elementary Workers,all,4500,40 ~ 44,"2,778",219.8
Elementary Workers,all,4500,45 ~ 49,"3,549",202.6
Elementary Workers,all,4500,50 ~ 54,"2,893",194.9
Elementary Workers,all,4500,55 ~ 59,"2,282",192.8
Elementary Workers,all,4500,60 ~,"1,100",190.4
Elementary Workers,all,5000,all,"10,128",204
Elementary Workers,all,5000,~ 19,0,0
Elementary Workers,all,5000,20 ~ 24,5,212
Elementary Workers,all,5000,25 ~ 29,223,205.5
Elementary Workers,all,5000,30 ~ 34,623,192.2
Elementary Workers,all,5000,35 ~ 39,"1,607",204.4
Elementary Workers,all,5000,40 ~ 44,"1,883",202.8
Elementary Workers,all,5000,45 ~ 49,"2,088",221.3
Elementary Workers,all,5000,50 ~ 54,"2,054",207.5
Elementary Workers,all,5000,55 ~ 59,"1,247",182.9
Elementary Workers,all,5000,60 ~,399,182.8
Elementary Workers,all,6000,all,"6,912",196.6
Elementary Workers,all,6000,~ 19,12,252
Elementary Workers,all,6000,20 ~ 24,4,193
Elementary Workers,all,6000,25 ~ 29,118,206.8
Elementary Workers,all,6000,30 ~ 34,262,186.8
Elementary Workers,all,6000,35 ~ 39,929,188.1
Elementary Workers,all,6000,40 ~ 44,"1,115",190.3
Elementary Workers,all,6000,45 ~ 49,"1,608",212.9
Elementary Workers,all,6000,50 ~ 54,"1,475",191.9
Elementary Workers,all,6000,55 ~ 59,"1,279",194.3
Elementary Workers,all,6000,60 ~,111,189.2
Elementary Workers,all,10000,all,"5,614",191.8
Elementary Workers,all,10000,~ 19,0,0
Elementary Workers,all,10000,20 ~ 24,12,220
Elementary Workers,all,10000,25 ~ 29,18,261.7
Elementary Workers,all,10000,30 ~ 34,228,207.2
Elementary Workers,all,10000,35 ~ 39,612,193.9
Elementary Workers,all,10000,40 ~ 44,"1,026",191
Elementary Workers,all,10000,45 ~ 49,"1,593",196.3
Elementary Workers,all,10000,50 ~ 54,"1,152",186.8
Elementary Workers,all,10000,55 ~ 59,837,185.5
Elementary Workers,all,10000,60 ~,136,178.1
Elementary Workers,man,all,all,"461,576",181.6
Elementary Workers,man,all,~ 19,"2,383",129.2
Elementary Workers,man,all,20 ~ 24,"23,772",162
Elementary Workers,man,all,25 ~ 29,"39,307",177.4
Elementary Workers,man,all,30 ~ 34,"39,492",179.8
Elementary Workers,man,all,35 ~ 39,"43,265",183.1
Elementary Workers,man,all,40 ~ 44,"36,509",188.2
Elementary Workers,man,all,45 ~ 49,"38,284",186.1
Elementary Workers,man,all,50 ~ 54,"40,797",180.7
Elementary Workers,man,all,55 ~ 59,"49,401",182.5
Elementary Workers,man,all,60 ~,"148,366",184
Elementary Workers,man,800,all,"9,366",61.6
Elementary Workers,man,800,~ 19,479,41.6
Elementary Workers,man,800,20 ~ 24,"2,532",62.3
Elementary Workers,man,800,25 ~ 29,"1,400",64.1
Elementary Workers,man,800,30 ~ 34,"1,333",58.8
Elementary Workers,man,800,35 ~ 39,668,73.5
Elementary Workers,man,800,40 ~ 44,392,64.4
Elementary Workers,man,800,45 ~ 49,256,57.9
Elementary Workers,man,800,50 ~ 54,657,59.7
Elementary Workers,man,800,55 ~ 59,216,64.8
Elementary Workers,man,800,60 ~,"1,433",61.9
Elementary Workers,man,900,all,"2,051",85.1
Elementary Workers,man,900,~ 19,66,75.6
Elementary Workers,man,900,20 ~ 24,497,95.5
Elementary Workers,man,900,25 ~ 29,114,78.1
Elementary Workers,man,900,30 ~ 34,283,80.7
Elementary Workers,man,900,35 ~ 39,268,93.5
Elementary Workers,man,900,40 ~ 44,56,86.2
Elementary Workers,man,900,45 ~ 49,38,123.1
Elementary Workers,man,900,50 ~ 54,174,77.4
Elementary Workers,man,900,55 ~ 59,111,50.1
Elementary Workers,man,900,60 ~,444,82.6
Elementary Workers,man,1000,all,"2,065",94.6
Elementary Workers,man,1000,~ 19,118,94.2
Elementary Workers,man,1000,20 ~ 24,449,88
Elementary Workers,man,1000,25 ~ 29,238,96.7
Elementary Workers,man,1000,30 ~ 34,263,98.9
Elementary Workers,man,1000,35 ~ 39,239,87.6
Elementary Workers,man,1000,40 ~ 44,104,134.2
Elementary Workers,man,1000,45 ~ 49,66,105.9
Elementary Workers,man,1000,50 ~ 54,92,88.2
Elementary Workers,man,1000,55 ~ 59,128,99.7
Elementary Workers,man,1000,60 ~,369,89.7
Elementary Workers,man,1100,all,"2,915",107.2
Elementary Workers,man,1100,~ 19,109,95.9
Elementary Workers,man,1100,20 ~ 24,233,109
Elementary Workers,man,1100,25 ~ 29,251,114.3
Elementary Workers,man,1100,30 ~ 34,32,102.3
Elementary Workers,man,1100,35 ~ 39,298,104.5
Elementary Workers,man,1100,40 ~ 44,100,128.9
Elementary Workers,man,1100,45 ~ 49,292,106.2
Elementary Workers,man,1100,50 ~ 54,334,94.9
Elementary Workers,man,1100,55 ~ 59,143,105.4
Elementary Workers,man,1100,60 ~,"1,122",109.3
Elementary Workers,man,1200,all,"3,696",113.4
Elementary Workers,man,1200,~ 19,67,101.8
Elementary Workers,man,1200,20 ~ 24,296,100.6
Elementary Workers,man,1200,25 ~ 29,199,124
Elementary Workers,man,1200,30 ~ 34,118,82.7
Elementary Workers,man,1200,35 ~ 39,163,110.2
Elementary Workers,man,1200,40 ~ 44,99,112.9
Elementary Workers,man,1200,45 ~ 49,239,108
Elementary Workers,man,1200,50 ~ 54,258,123.3
Elementary Workers,man,1200,55 ~ 59,265,131.8
Elementary Workers,man,1200,60 ~,"1,990",113.7
Elementary Workers,man,1300,all,"4,190",125.2
Elementary Workers,man,1300,~ 19,60,146.8
Elementary Workers,man,1300,20 ~ 24,665,135.2
Elementary Workers,man,1300,25 ~ 29,185,127.2
Elementary Workers,man,1300,30 ~ 34,161,150.3
Elementary Workers,man,1300,35 ~ 39,92,146.8
Elementary Workers,man,1300,40 ~ 44,121,136.4
Elementary Workers,man,1300,45 ~ 49,363,115.6
Elementary Workers,man,1300,50 ~ 54,228,119.1
Elementary Workers,man,1300,55 ~ 59,412,99.7
Elementary Workers,man,1300,60 ~,"1,904",125.1
Elementary Workers,man,1400,all,"6,247",139.9
Elementary Workers,man,1400,~ 19,65,116.2
Elementary Workers,man,1400,20 ~ 24,419,114.2
Elementary Workers,man,1400,25 ~ 29,446,127
Elementary Workers,man,1400,30 ~ 34,780,152.4
Elementary Workers,man,1400,35 ~ 39,185,145.5
Elementary Workers,man,1400,40 ~ 44,115,137.3
Elementary Workers,man,1400,45 ~ 49,195,142.3
Elementary Workers,man,1400,50 ~ 54,30,129.1
Elementary Workers,man,1400,55 ~ 59,435,146.7
Elementary Workers,man,1400,60 ~,"3,579",141.1
Elementary Workers,man,1500,all,"5,793",141.3
Elementary Workers,man,1500,~ 19,31,159.9
Elementary Workers,man,1500,20 ~ 24,439,156.7
Elementary Workers,man,1500,25 ~ 29,257,144.8
Elementary Workers,man,1500,30 ~ 34,301,155
Elementary Workers,man,1500,35 ~ 39,67,154.1
Elementary Workers,man,1500,40 ~ 44,89,152.8
Elementary Workers,man,1500,45 ~ 49,122,145
Elementary Workers,man,1500,50 ~ 54,186,125
Elementary Workers,man,1500,55 ~ 59,362,146.9
Elementary Workers,man,1500,60 ~,"3,939",137.8
Elementary Workers,man,1600,all,"10,593",149.7
Elementary Workers,man,1600,~ 19,25,141.3
Elementary Workers,man,1600,20 ~ 24,347,143.6
Elementary Workers,man,1600,25 ~ 29,932,149.4
Elementary Workers,man,1600,30 ~ 34,358,155.1
Elementary Workers,man,1600,35 ~ 39,308,156
Elementary Workers,man,1600,40 ~ 44,463,146.6
Elementary Workers,man,1600,45 ~ 49,778,155.2
Elementary Workers,man,1600,50 ~ 54,824,133.3
Elementary Workers,man,1600,55 ~ 59,930,153.8
Elementary Workers,man,1600,60 ~,"5,627",150.7
Elementary Workers,man,1700,all,"9,898",160.3
Elementary Workers,man,1700,~ 19,69,150.2
Elementary Workers,man,1700,20 ~ 24,580,150.3
Elementary Workers,man,1700,25 ~ 29,626,162.9
Elementary Workers,man,1700,30 ~ 34,512,148.1
Elementary Workers,man,1700,35 ~ 39,644,168.8
Elementary Workers,man,1700,40 ~ 44,323,176.3
Elementary Workers,man,1700,45 ~ 49,405,156.3
Elementary Workers,man,1700,50 ~ 54,365,141.3
Elementary Workers,man,1700,55 ~ 59,556,156.5
Elementary Workers,man,1700,60 ~,"5,818",162.3
Elementary Workers,man,1800,all,"25,172",169.3
Elementary Workers,man,1800,~ 19,380,157.7
Elementary Workers,man,1800,20 ~ 24,"1,520",157.6
Elementary Workers,man,1800,25 ~ 29,"1,639",161.2
Elementary Workers,man,1800,30 ~ 34,"1,521",155.6
Elementary Workers,man,1800,35 ~ 39,"1,188",158.1
Elementary Workers,man,1800,40 ~ 44,696,157.8
Elementary Workers,man,1800,45 ~ 49,"1,059",157.9
Elementary Workers,man,1800,50 ~ 54,"1,305",162.3
Elementary Workers,man,1800,55 ~ 59,"1,814",160.8
Elementary Workers,man,1800,60 ~,"14,050",177.4
Elementary Workers,man,1900,all,"33,221",174.8
Elementary Workers,man,1900,~ 19,295,156.1
Elementary Workers,man,1900,20 ~ 24,"1,936",159.2
Elementary Workers,man,1900,25 ~ 29,"2,003",150.2
Elementary Workers,man,1900,30 ~ 34,"1,831",164.1
Elementary Workers,man,1900,35 ~ 39,"1,220",165.7
Elementary Workers,man,1900,40 ~ 44,"1,971",179.2
Elementary Workers,man,1900,45 ~ 49,"1,718",169.2
Elementary Workers,man,1900,50 ~ 54,"1,831",161.1
Elementary Workers,man,1900,55 ~ 59,"2,694",169.9
Elementary Workers,man,1900,60 ~,"17,722",183.5
Elementary Workers,man,2000,all,"40,590",186.7
Elementary Workers,man,2000,~ 19,51,154.3
Elementary Workers,man,2000,20 ~ 24,"2,056",170.1
Elementary Workers,man,2000,25 ~ 29,"3,348",167.7
Elementary Workers,man,2000,30 ~ 34,"2,043",165
Elementary Workers,man,2000,35 ~ 39,"1,716",166.6
Elementary Workers,man,2000,40 ~ 44,"1,172",161.8
Elementary Workers,man,2000,45 ~ 49,"1,751",170.6
Elementary Workers,man,2000,50 ~ 54,"2,617",167.2
Elementary Workers,man,2000,55 ~ 59,"2,902",176.8
Elementary Workers,man,2000,60 ~,"22,934",200.5
Elementary Workers,man,2200,all,"62,811",186.9
Elementary Workers,man,2200,~ 19,244,178.9
Elementary Workers,man,2200,20 ~ 24,"3,085",177.3
Elementary Workers,man,2200,25 ~ 29,"5,068",175.1
Elementary Workers,man,2200,30 ~ 34,"5,008",172.2
Elementary Workers,man,2200,35 ~ 39,"4,017",168.7
Elementary Workers,man,2200,40 ~ 44,"3,433",171.5
Elementary Workers,man,2200,45 ~ 49,"2,842",175.9
Elementary Workers,man,2200,50 ~ 54,"3,536",173
Elementary Workers,man,2200,55 ~ 59,"6,003",180.2
Elementary Workers,man,2200,60 ~,"29,575",200.7
Elementary Workers,man,2400,all,"49,418",187.6
Elementary Workers,man,2400,~ 19,196,186
Elementary Workers,man,2400,20 ~ 24,"2,815",182.2
Elementary Workers,man,2400,25 ~ 29,"5,414",181.1
Elementary Workers,man,2400,30 ~ 34,"3,996",181.6
Elementary Workers,man,2400,35 ~ 39,"4,384",183
Elementary Workers,man,2400,40 ~ 44,"2,946",179.9
Elementary Workers,man,2400,45 ~ 49,"3,313",177.8
Elementary Workers,man,2400,50 ~ 54,"3,492",181.2
Elementary Workers,man,2400,55 ~ 59,"7,381",188.4
Elementary Workers,man,2400,60 ~,"15,482",198.3
Elementary Workers,man,2600,all,"32,330",191.5
Elementary Workers,man,2600,~ 19,47,176.4
Elementary Workers,man,2600,20 ~ 24,"1,651",199.6
Elementary Workers,man,2600,25 ~ 29,"3,889",188.9
Elementary Workers,man,2600,30 ~ 34,"3,216",190.3
Elementary Workers,man,2600,35 ~ 39,"3,275",189.5
Elementary Workers,man,2600,40 ~ 44,"2,851",190.5
Elementary Workers,man,2600,45 ~ 49,"2,199",185
Elementary Workers,man,2600,50 ~ 54,"3,849",191.4
Elementary Workers,man,2600,55 ~ 59,"4,432",194.1
Elementary Workers,man,2600,60 ~,"6,920",193.6
Elementary Workers,man,2800,all,"28,152",192.8
Elementary Workers,man,2800,~ 19,3,255
Elementary Workers,man,2800,20 ~ 24,"1,775",206.5
Elementary Workers,man,2800,25 ~ 29,"3,093",192.3
Elementary Workers,man,2800,30 ~ 34,"3,345",193.4
Elementary Workers,man,2800,35 ~ 39,"4,462",185.7
Elementary Workers,man,2800,40 ~ 44,"2,744",193.4
Elementary Workers,man,2800,45 ~ 49,"2,364",190.2
Elementary Workers,man,2800,50 ~ 54,"2,797",190.5
Elementary Workers,man,2800,55 ~ 59,"3,708",191.4
Elementary Workers,man,2800,60 ~,"3,862",198.9
Elementary Workers,man,3000,all,"26,605",198.4
Elementary Workers,man,3000,~ 19,23,200
Elementary Workers,man,3000,20 ~ 24,"1,024",209.8
Elementary Workers,man,3000,25 ~ 29,"2,395",201
Elementary Workers,man,3000,30 ~ 34,"2,687",201.7
Elementary Workers,man,3000,35 ~ 39,"3,004",191.5
Elementary Workers,man,3000,40 ~ 44,"2,559",189.7
Elementary Workers,man,3000,45 ~ 49,"4,045",203.6
Elementary Workers,man,3000,50 ~ 54,"3,379",200.5
Elementary Workers,man,3000,55 ~ 59,"3,743",197.1
Elementary Workers,man,3000,60 ~,"3,746",196.1
Elementary Workers,man,3500,all,"42,930",197.3
Elementary Workers,man,3500,~ 19,30,212.5
Elementary Workers,man,3500,20 ~ 24,954,227.4
Elementary Workers,man,3500,25 ~ 29,"4,101",204.2
Elementary Workers,man,3500,30 ~ 34,"6,057",200.2
Elementary Workers,man,3500,35 ~ 39,"7,462",197.1
Elementary Workers,man,3500,40 ~ 44,"5,494",198
Elementary Workers,man,3500,45 ~ 49,"4,768",193.8
Elementary Workers,man,3500,50 ~ 54,"4,513",190.3
Elementary Workers,man,3500,55 ~ 59,"5,058",190.5
Elementary Workers,man,3500,60 ~,"4,494",199
Elementary Workers,man,4000,all,"26,568",201.1
Elementary Workers,man,4000,~ 19,25,215
Elementary Workers,man,4000,20 ~ 24,467,250.7
Elementary Workers,man,4000,25 ~ 29,"2,506",213.9
Elementary Workers,man,4000,30 ~ 34,"3,078",212.3
Elementary Workers,man,4000,35 ~ 39,"3,988",202.3
Elementary Workers,man,4000,40 ~ 44,"4,682",203.9
Elementary Workers,man,4000,45 ~ 49,"3,493",190
Elementary Workers,man,4000,50 ~ 54,"3,639",198.6
Elementary Workers,man,4000,55 ~ 59,"3,002",190
Elementary Workers,man,4000,60 ~,"1,688",185.1
Elementary Workers,man,4500,all,"16,242",202.1
Elementary Workers,man,4500,~ 19,0,0
Elementary Workers,man,4500,20 ~ 24,25,204.4
Elementary Workers,man,4500,25 ~ 29,879,220.3
Elementary Workers,man,4500,30 ~ 34,"1,533",203.5
Elementary Workers,man,4500,35 ~ 39,"2,577",197.2
Elementary Workers,man,4500,40 ~ 44,"2,580",220.3
Elementary Workers,man,4500,45 ~ 49,"3,055",200.6
Elementary Workers,man,4500,50 ~ 54,"2,487",195.5
Elementary Workers,man,4500,55 ~ 59,"2,038",192.5
Elementary Workers,man,4500,60 ~,"1,067",190.7
Elementary Workers,man,5000,all,"9,283",206
Elementary Workers,man,5000,~ 19,0,0
Elementary Workers,man,5000,20 ~ 24,5,212
Elementary Workers,man,5000,25 ~ 29,211,204.5
Elementary Workers,man,5000,30 ~ 34,621,192.2
Elementary Workers,man,5000,35 ~ 39,"1,549",205.3
Elementary Workers,man,5000,40 ~ 44,"1,667",206.5
Elementary Workers,man,5000,45 ~ 49,"1,897",224.9
Elementary Workers,man,5000,50 ~ 54,"1,822",209.1
Elementary Workers,man,5000,55 ~ 59,"1,147",184.4
Elementary Workers,man,5000,60 ~,364,184.3
Elementary Workers,man,6000,all,"6,332",196.2
Elementary Workers,man,6000,~ 19,0,0
Elementary Workers,man,6000,20 ~ 24,0,0
Elementary Workers,man,6000,25 ~ 29,106,205.5
Elementary Workers,man,6000,30 ~ 34,224,187
Elementary Workers,man,6000,35 ~ 39,878,188.3
Elementary Workers,man,6000,40 ~ 44,999,188.6
Elementary Workers,man,6000,45 ~ 49,"1,542",212.5
Elementary Workers,man,6000,50 ~ 54,"1,288",190.8
Elementary Workers,man,6000,55 ~ 59,"1,194",194.4
Elementary Workers,man,6000,60 ~,102,189.9
Elementary Workers,man,10000,all,"5,106",189.7
Elementary Workers,man,10000,~ 19,0,0
Elementary Workers,man,10000,20 ~ 24,0,0
Elementary Workers,man,10000,25 ~ 29,6,309
Elementary Workers,man,10000,30 ~ 34,193,202.1
Elementary Workers,man,10000,35 ~ 39,612,193.9
Elementary Workers,man,10000,40 ~ 44,854,187.1
Elementary Workers,man,10000,45 ~ 49,"1,483",193.7
Elementary Workers,man,10000,50 ~ 54,"1,093",185.5
Elementary Workers,man,10000,55 ~ 59,729,185.3
Elementary Workers,man,10000,60 ~,136,178.1
Elementary Workers,woman,all,all,"455,403",152.7
Elementary Workers,woman,all,~ 19,"1,889",104.1
Elementary Workers,woman,all,20 ~ 24,"10,233",139.8
Elementary Workers,woman,all,25 ~ 29,"11,617",157.1
Elementary Workers,woman,all,30 ~ 34,"15,668",146.6
Elementary Workers,woman,all,35 ~ 39,"23,173",142.7
Elementary Workers,woman,all,40 ~ 44,"32,855",147.2
Elementary Workers,woman,all,45 ~ 49,"62,364",157.2
Elementary Workers,woman,all,50 ~ 54,"89,165",158.2
Elementary Workers,woman,all,55 ~ 59,"89,441",163.4
Elementary Workers,woman,all,60 ~,"118,998",143.8
Elementary Workers,woman,800,all,"17,773",52.9
Elementary Workers,woman,800,~ 19,780,43
Elementary Workers,woman,800,20 ~ 24,"1,656",60.5
Elementary Workers,woman,800,25 ~ 29,461,64.6
Elementary Workers,woman,800,30 ~ 34,413,70.9
Elementary Workers,woman,800,35 ~ 39,704,57.9
Elementary Workers,woman,800,40 ~ 44,"1,396",63.3
Elementary Workers,woman,800,45 ~ 49,"1,803",58.9
Elementary Workers,woman,800,50 ~ 54,"3,074",57.4
Elementary Workers,woman,800,55 ~ 59,"1,739",48.8
Elementary Workers,woman,800,60 ~,"5,746",43.7
Elementary Workers,woman,900,all,"7,535",82.7
Elementary Workers,woman,900,~ 19,99,81.2
Elementary Workers,woman,900,20 ~ 24,556,96.1
Elementary Workers,woman,900,25 ~ 29,171,81.4
Elementary Workers,woman,900,30 ~ 34,407,81.4
Elementary Workers,woman,900,35 ~ 39,743,75.8
Elementary Workers,woman,900,40 ~ 44,901,86.3
Elementary Workers,woman,900,45 ~ 49,"1,178",78.3
Elementary Workers,woman,900,50 ~ 54,973,77.5
Elementary Workers,woman,900,55 ~ 59,829,87.2
Elementary Workers,woman,900,60 ~,"1,677",83.6
Elementary Workers,woman,1000,all,"21,956",81.9
Elementary Workers,woman,1000,~ 19,47,96.9
Elementary Workers,woman,1000,20 ~ 24,601,89.3
Elementary Workers,woman,1000,25 ~ 29,794,83
Elementary Workers,woman,1000,30 ~ 34,"2,835",77.9
Elementary Workers,woman,1000,35 ~ 39,"4,184",79
Elementary Workers,woman,1000,40 ~ 44,"3,691",80.3
Elementary Workers,woman,1000,45 ~ 49,"2,774",81.6
Elementary Workers,woman,1000,50 ~ 54,"2,911",81.5
Elementary Workers,woman,1000,55 ~ 59,"1,909",89.1
Elementary Workers,woman,1000,60 ~,"2,209",86.8
Elementary Workers,woman,1100,all,"10,687",99
Elementary Workers,woman,1100,~ 19,72,99
Elementary Workers,woman,1100,20 ~ 24,371,109.2
Elementary Workers,woman,1100,25 ~ 29,233,109.8
Elementary Workers,woman,1100,30 ~ 34,238,99.5
Elementary Workers,woman,1100,35 ~ 39,413,98.7
Elementary Workers,woman,1100,40 ~ 44,777,105
Elementary Workers,woman,1100,45 ~ 49,"1,529",95.9
Elementary Workers,woman,1100,50 ~ 54,"1,725",102
Elementary Workers,woman,1100,55 ~ 59,"1,107",97.2
Elementary Workers,woman,1100,60 ~,"4,222",96.7
Elementary Workers,woman,1200,all,"14,975",109.2
Elementary Workers,woman,1200,~ 19,70,136.9
Elementary Workers,woman,1200,20 ~ 24,366,101.9
Elementary Workers,woman,1200,25 ~ 29,164,111.3
Elementary Workers,woman,1200,30 ~ 34,153,107.7
Elementary Workers,woman,1200,35 ~ 39,508,107.6
Elementary Workers,woman,1200,40 ~ 44,439,92.3
Elementary Workers,woman,1200,45 ~ 49,741,109.9
Elementary Workers,woman,1200,50 ~ 54,"1,521",107.1
Elementary Workers,woman,1200,55 ~ 59,"1,577",110.8
Elementary Workers,woman,1200,60 ~,"9,435",110.1
Elementary Workers,woman,1300,all,"14,603",119
Elementary Workers,woman,1300,~ 19,56,113.3
Elementary Workers,woman,1300,20 ~ 24,99,112.6
Elementary Workers,woman,1300,25 ~ 29,116,130.5
Elementary Workers,woman,1300,30 ~ 34,195,125.8
Elementary Workers,woman,1300,35 ~ 39,667,115.4
Elementary Workers,woman,1300,40 ~ 44,779,120.3
